Date,^FCHI
2017-11-27,5378.9599609375
2017-11-28,5366.3798828125
2017-11-29,5416.490234375
2017-11-30,5402.66015625
2017-12-01,5374.1298828125
2017-12-04,5363.2900390625
2017-12-05,5382.22998046875
2017-12-06,5333.31982421875
2017-12-07,5374.56982421875
2017-12-08,5411.91015625
2017-12-11,5411.7099609375
2017-12-12,5394.93017578125
2017-12-13,5415.31982421875
2017-12-14,5392.0
2017-12-15,5340.33984375
2017-12-18,5386.39990234375
2017-12-19,5409.64990234375
2017-12-20,5377.919921875
2017-12-21,5332.39013671875
2017-12-22,5371.0
2017-12-27,5359.81982421875
2017-12-28,5367.7001953125
2017-12-29,5336.14990234375
2018-01-02,5318.740234375
2018-01-03,5295.31005859375
2018-01-04,5360.009765625
2018-01-05,5424.16015625
