Date,^FCHI
2017-11-27,5408.47021484375
2017-11-28,5398.18994140625
2017-11-29,5441.68994140625
2017-11-30,5429.64990234375
2017-12-01,5378.31982421875
2017-12-04,5400.10009765625
2017-12-05,5392.47998046875
2017-12-06,5385.52978515625
2017-12-07,5396.31005859375
2017-12-08,5425.75
2017-12-11,5411.7099609375
2017-12-12,5427.18994140625
2017-12-13,5429.02978515625
2017-12-14,5400.27978515625
2017-12-15,5360.8701171875
2017-12-18,5427.8701171875
2017-12-19,5420.64013671875
2017-12-20,5382.3701171875
2017-12-21,5389.7998046875
2017-12-22,5385.9599609375
2017-12-27,5388.14013671875
2017-12-28,5370.43017578125
2017-12-29,5344.0498046875
2018-01-02,5318.740234375
2018-01-03,5347.6298828125
2018-01-04,5430.72021484375
2018-01-05,5470.75
2018-01-08,5499.14990234375
2018-01-09,5525.669921875
2018-01-10,5529.2998046875
2018-01-11,5516.58984375
2018-01-12,5520.18017578125
2018-01-15,5525.009765625
2018-01-16,5535.9501953125
2018-01-17,5518.39013671875
2018-01-18,5515.16015625
2018-01-19,5528.89013671875
2018-01-22,5543.06005859375
2018-01-23,5567.02978515625
2018-01-24,5538.580078125
2018-01-25,5525.759765625
2018-01-26,5539.77001953125
2018-01-29,5537.52978515625
2018-01-30,5518.93994140625
2018-01-31,5496.77978515625
2018-02-01,5529.39990234375
2018-02-02,5437.259765625
2018-02-05,5332.77001953125
2018-02-06,5226.1298828125
2018-02-07,5267.8798828125
2018-02-08,5248.43994140625
2018-02-09,5155.8701171875
2018-02-12,5165.75
2018-02-13,5155.22021484375
2018-02-14,5188.14013671875
2018-02-15,5255.080078125
2018-02-16,5291.47998046875
2018-02-19,5297.3701171875
2018-02-20,5291.81005859375
2018-02-21,5303.81005859375
2018-02-22,5321.18994140625
2018-02-23,5322.35009765625
2018-02-26,5357.35986328125
2018-02-27,5363.52001953125
2018-02-28,5357.06005859375
2018-03-01,5315.77001953125
2018-03-02,5226.10986328125
2018-03-05,5176.52001953125
2018-03-06,5216.60009765625
2018-03-07,5203.06005859375
2018-03-08,5264.35986328125
2018-03-09,5293.080078125
2018-03-12,5302.419921875
2018-03-13,5311.66015625
2018-03-14,5272.72021484375
2018-03-15,5274.93994140625
2018-03-16,5299.22998046875
2018-03-19,5265.43994140625
2018-03-20,5255.10009765625
2018-03-21,5257.240234375
2018-03-22,5231.169921875
2018-03-23,5128.7099609375
2018-03-26,5126.990234375
2018-03-27,5149.0498046875
2018-03-28,5130.43994140625
2018-03-29,5194.97998046875
2018-04-03,5171.6201171875
2018-04-04,5163.6298828125
2018-04-05,5280.60986328125
2018-04-06,5282.72021484375
2018-04-09,5289.72021484375
2018-04-10,5312.8798828125
2018-04-11,5303.31982421875
2018-04-12,5309.97021484375
2018-04-13,5339.0498046875
2018-04-16,5322.41015625
2018-04-17,5370.22998046875
2018-04-18,5381.740234375
2018-04-19,5397.83984375
2018-04-20,5425.7900390625
2018-04-23,5440.83984375
2018-04-24,5446.7001953125
2018-04-25,5442.31982421875
2018-04-26,5460.009765625
2018-04-27,5483.18994140625
2018-04-30,5521.43994140625
2018-05-02,5538.72998046875
2018-05-03,5523.77978515625
2018-05-04,5516.0498046875
2018-05-07,5532.1201171875
2018-05-08,5529.14990234375
2018-05-09,5535.240234375
2018-05-10,5547.2001953125
2018-05-11,5544.740234375
2018-05-14,5542.2099609375
2018-05-15,5563.35986328125
2018-05-16,5570.9599609375
2018-05-17,5621.919921875
2018-05-18,5643.14990234375
2018-05-21,5657.43994140625
2018-05-22,5653.08984375
2018-05-23,5626.02001953125
2018-05-24,5598.64990234375
2018-05-25,5592.16015625
2018-05-28,5577.3798828125
2018-05-29,5480.18017578125
2018-05-30,5434.240234375
2018-05-31,5453.009765625
2018-06-01,5482.56005859375
2018-06-04,5501.47998046875
2018-06-05,5512.81982421875
2018-06-06,5480.31005859375
2018-06-07,5500.31982421875
2018-06-08,5458.85009765625
2018-06-11,5480.419921875
2018-06-12,5496.47021484375
2018-06-13,5474.009765625
2018-06-14,5543.2900390625
2018-06-15,5560.6201171875
2018-06-18,5491.83984375
2018-06-19,5398.0400390625
2018-06-20,5418.2001953125
2018-06-21,5396.47021484375
2018-06-22,5389.31982421875
2018-06-25,5362.330078125
2018-06-26,5315.56005859375
2018-06-27,5371.580078125
2018-06-28,5341.08984375
2018-06-29,5357.9501953125
2018-07-02,5293.39990234375
2018-07-03,5336.2001953125
2018-07-04,5333.22021484375
2018-07-05,5391.56982421875
2018-07-06,5393.4599609375
2018-07-09,5418.9501953125
2018-07-10,5437.0498046875
2018-07-11,5396.7001953125
2018-07-12,5406.47998046875
2018-07-13,5439.56005859375
2018-07-16,5439.66015625
2018-07-17,5426.77978515625
2018-07-18,5459.72021484375
2018-07-19,5444.18994140625
2018-07-20,5424.3701171875
2018-07-23,5385.830078125
2018-07-24,5453.0498046875
2018-07-25,5452.25
2018-07-26,5480.5498046875
2018-07-27,5514.39990234375
2018-07-30,5507.47998046875
2018-07-31,5529.02978515625
2018-08-01,5531.580078125
2018-08-02,5483.740234375
2018-08-03,5491.77978515625
2018-08-06,5501.5400390625
2018-08-07,5539.41015625
2018-08-08,5530.02001953125
2018-08-09,5502.419921875
2018-08-10,5466.669921875
2018-08-13,5428.91015625
2018-08-14,5447.93017578125
2018-08-15,5417.18994140625
2018-08-16,5354.9501953125
2018-08-17,5366.56005859375
2018-08-20,5397.77978515625
2018-08-21,5427.259765625
2018-08-22,5431.52001953125
2018-08-23,5436.72021484375
2018-08-24,5449.75
2018-08-27,5487.4501953125
2018-08-28,5506.759765625
2018-08-29,5504.31982421875
2018-08-30,5498.77001953125
2018-08-31,5471.0498046875
2018-09-03,5417.4599609375
2018-09-04,5428.22021484375
2018-09-05,5324.0
2018-09-06,5292.43017578125
2018-09-07,5266.6298828125
2018-09-10,5291.2099609375
2018-09-11,5285.02001953125
2018-09-12,5338.6298828125
2018-09-13,5366.33984375
2018-09-14,5362.2001953125
2018-09-17,5358.18017578125
2018-09-18,5389.759765625
2018-09-19,5406.06005859375
2018-09-20,5461.10986328125
2018-09-21,5499.02978515625
2018-09-24,5488.18017578125
2018-09-25,5497.14990234375
2018-09-26,5512.75
2018-09-27,5546.7998046875
2018-09-28,5527.240234375
2018-10-01,5519.93994140625
2018-10-02,5480.240234375
2018-10-03,5509.080078125
2018-10-04,5477.919921875
2018-10-05,5412.31005859375
2018-10-08,5349.31005859375
2018-10-09,5328.3701171875
2018-10-10,5319.8798828125
2018-10-11,5175.35986328125
2018-10-12,5164.02978515625
2018-10-15,5105.93017578125
2018-10-16,5176.7998046875
2018-10-17,5205.3798828125
2018-10-18,5175.58984375
2018-10-19,5133.58984375
2018-10-22,5135.68994140625
2018-10-23,5009.43017578125
2018-10-24,5043.3701171875
2018-10-25,5033.52001953125
2018-10-26,4978.39013671875
2018-10-29,5030.02001953125
2018-10-30,5010.43994140625
2018-10-31,5106.759765625
2018-11-01,5119.68017578125
2018-11-02,5162.18017578125
2018-11-05,5124.18994140625
2018-11-06,5110.7998046875
2018-11-07,5150.64013671875
2018-11-08,5168.10986328125
2018-11-09,5112.56982421875
2018-11-12,5140.4501953125
2018-11-13,5106.77001953125
2018-11-14,5131.0400390625
2018-11-15,5106.56005859375
2018-11-16,5081.0
2018-11-19,5062.75
2018-11-20,4967.97998046875
2018-11-21,4978.919921875
2018-11-22,4961.35009765625
2018-11-23,4968.5
2018-11-26,5023.77978515625
2018-11-27,5013.68994140625
2018-11-28,5007.47021484375
2018-11-29,5036.81005859375
2018-11-30,5016.85986328125
2018-12-03,5115.1298828125
2018-12-04,5043.259765625
2018-12-05,4976.6298828125
2018-12-06,4898.35009765625
2018-12-07,4877.1298828125
2018-12-10,4809.97998046875
2018-12-11,4853.919921875
2018-12-12,4924.66015625
2018-12-13,4935.47998046875
2018-12-14,4873.16015625
2018-12-17,4847.5
2018-12-18,4804.97998046875
2018-12-19,4794.009765625
2018-12-20,4719.60986328125
2018-12-21,4696.18017578125
2018-12-24,4664.2001953125
2018-12-27,4692.43017578125
2018-12-28,4700.490234375
2018-12-31,4731.490234375
2019-01-02,4699.97998046875
2019-01-03,4671.27978515625
2019-01-04,4750.509765625
2019-01-07,4760.27001953125
2019-01-08,4810.27001953125
2019-01-09,4843.47998046875
2019-01-10,4805.66015625
2019-01-11,4821.27978515625
2019-01-14,4773.14990234375
2019-01-15,4816.72998046875
2019-01-16,4816.490234375
2019-01-17,4801.669921875
2019-01-18,4881.56982421875
2019-01-21,4872.6201171875
2019-01-22,4863.2998046875
2019-01-23,4875.41015625
2019-01-24,4883.89990234375
2019-01-25,4931.7998046875
2019-01-28,4912.10009765625
2019-01-29,4949.4501953125
2019-01-30,4974.759765625
2019-01-31,5016.27978515625
2019-02-01,5023.3701171875
2019-02-04,5019.39990234375
2019-02-05,5083.33984375
2019-02-06,5083.81005859375
2019-02-07,5083.89013671875
2019-02-08,5005.64013671875
2019-02-11,5023.2900390625
2019-02-12,5073.7900390625
2019-02-13,5092.18994140625
2019-02-14,5117.7900390625
2019-02-15,5164.580078125
2019-02-18,5170.9599609375
2019-02-19,5176.41015625
2019-02-20,5202.89990234375
2019-02-21,5206.3798828125
2019-02-22,5226.7998046875
2019-02-25,5242.22021484375
2019-02-26,5248.5
2019-02-27,5236.830078125
2019-02-28,5247.5498046875
2019-03-01,5286.68994140625
