Date,^FCHI
2017-11-27,5359.39013671875
2017-11-28,5357.27978515625
2017-11-29,5394.89013671875
2017-11-30,5372.58984375
2017-12-01,5299.06005859375
2017-12-04,5350.58984375
2017-12-05,5349.7900390625
2017-12-06,5316.5498046875
2017-12-07,5365.75
2017-12-08,5393.56005859375
2017-12-11,5382.5
2017-12-12,5359.759765625
2017-12-13,5393.97998046875
2017-12-14,5357.14013671875
2017-12-15,5330.10009765625
2017-12-18,5386.39990234375
2017-12-19,5380.14990234375
2017-12-20,5338.02978515625
2017-12-21,5323.5400390625
2017-12-22,5355.43994140625
2017-12-27,5352.52978515625
2017-12-28,5331.16015625
2017-12-29,5312.56005859375
2018-01-02,5258.66015625
2018-01-03,5291.89013671875
2018-01-04,5360.009765625
2018-01-05,5422.77978515625
2018-01-08,5478.919921875
2018-01-09,5491.91015625
2018-01-10,5487.56005859375
2018-01-11,5478.97021484375
2018-01-12,5486.08984375
2018-01-15,5501.27978515625
2018-01-16,5500.22021484375
2018-01-17,5485.02001953125
2018-01-18,5474.10986328125
2018-01-19,5490.31982421875
2018-01-22,5512.27001953125
2018-01-23,5521.830078125
2018-01-24,5495.16015625
2018-01-25,5456.0498046875
2018-01-26,5493.66015625
2018-01-29,5517.669921875
2018-01-30,5464.85009765625
2018-01-31,5471.18017578125
2018-02-01,5432.58984375
2018-02-02,5364.97998046875
2018-02-05,5283.27001953125
2018-02-06,5101.14990234375
2018-02-07,5169.39990234375
2018-02-08,5129.52001953125
2018-02-09,5051.2099609375
2018-02-12,5113.81982421875
2018-02-13,5109.240234375
2018-02-14,5081.6201171875
2018-02-15,5204.43994140625
2018-02-16,5245.7998046875
2018-02-19,5249.89013671875
2018-02-20,5249.85009765625
2018-02-21,5255.77001953125
2018-02-22,5253.2001953125
2018-02-23,5292.7001953125
2018-02-26,5329.509765625
2018-02-27,5329.7900390625
2018-02-28,5312.6201171875
2018-03-01,5242.8701171875
2018-03-02,5121.240234375
2018-03-05,5115.93994140625
2018-03-06,5170.14013671875
2018-03-07,5134.509765625
2018-03-08,5186.27978515625
2018-03-09,5241.509765625
2018-03-12,5258.10986328125
2018-03-13,5225.27001953125
2018-03-14,5224.31005859375
2018-03-15,5235.93994140625
2018-03-16,5258.509765625
2018-03-19,5210.06982421875
2018-03-20,5208.509765625
2018-03-21,5220.259765625
2018-03-22,5119.2900390625
2018-03-23,5059.669921875
2018-03-26,5043.27001953125
2018-03-27,5100.2099609375
2018-03-28,5038.1201171875
2018-03-29,5134.75
2018-04-03,5118.68994140625
2018-04-04,5094.68994140625
2018-04-05,5213.6298828125
2018-04-06,5243.02001953125
2018-04-09,5247.56982421875
2018-04-10,5281.580078125
2018-04-11,5264.27001953125
2018-04-12,5266.35986328125
2018-04-13,5303.3798828125
2018-04-16,5298.93994140625
2018-04-17,5317.1201171875
2018-04-18,5359.6298828125
2018-04-19,5377.10986328125
2018-04-20,5381.10986328125
2018-04-23,5392.580078125
2018-04-24,5414.39990234375
2018-04-25,5388.669921875
2018-04-26,5407.580078125
2018-04-27,5453.97021484375
2018-04-30,5474.47998046875
2018-05-02,5509.080078125
2018-05-03,5489.6298828125
2018-05-04,5485.990234375
2018-05-07,5503.7001953125
2018-05-08,5496.39013671875
2018-05-09,5511.580078125
2018-05-10,5522.91015625
2018-05-11,5521.33984375
2018-05-14,5524.43994140625
2018-05-15,5527.64013671875
2018-05-16,5540.669921875
2018-05-17,5570.0400390625
2018-05-18,5603.35009765625
2018-05-21,5626.18017578125
2018-05-22,5628.93017578125
2018-05-23,5544.41015625
2018-05-24,5523.22021484375
2018-05-25,5519.77978515625
2018-05-28,5492.2998046875
2018-05-29,5389.60986328125
2018-05-30,5386.14990234375
2018-05-31,5381.3798828125
2018-06-01,5438.31005859375
2018-06-04,5468.919921875
2018-06-05,5460.9501953125
2018-06-06,5419.93994140625
2018-06-07,5440.66015625
2018-06-08,5405.35986328125
2018-06-11,5451.1298828125
2018-06-12,5448.7001953125
2018-06-13,5447.89990234375
2018-06-14,5408.2998046875
2018-06-15,5501.8798828125
2018-06-18,5418.47998046875
2018-06-19,5366.0498046875
2018-06-20,5372.0400390625
2018-06-21,5302.08984375
2018-06-22,5327.02978515625
2018-06-25,5283.85986328125
2018-06-26,5281.2900390625
2018-06-27,5246.41015625
2018-06-28,5250.22021484375
2018-06-29,5318.47021484375
2018-07-02,5242.64013671875
2018-07-03,5284.1298828125
2018-07-04,5307.2001953125
2018-07-05,5324.52001953125
2018-07-06,5345.4599609375
2018-07-09,5384.60009765625
2018-07-10,5404.89990234375
2018-07-11,5353.93017578125
2018-07-12,5349.47998046875
2018-07-13,5418.169921875
2018-07-16,5404.52001953125
2018-07-17,5383.0
2018-07-18,5438.31005859375
2018-07-19,5409.77001953125
2018-07-20,5342.2998046875
2018-07-23,5358.81982421875
2018-07-24,5389.77001953125
2018-07-25,5413.66015625
2018-07-26,5435.27001953125
2018-07-27,5475.77001953125
2018-07-30,5482.240234375
2018-07-31,5496.41015625
2018-08-01,5495.7900390625
2018-08-02,5445.91015625
2018-08-03,5459.27001953125
2018-08-06,5456.509765625
2018-08-07,5490.080078125
2018-08-08,5497.10009765625
2018-08-09,5468.64013671875
2018-08-10,5391.009765625
2018-08-13,5385.18994140625
2018-08-14,5392.39013671875
2018-08-15,5287.18017578125
2018-08-16,5307.16015625
2018-08-17,5313.990234375
2018-08-20,5356.31982421875
2018-08-21,5367.3798828125
2018-08-22,5401.43017578125
2018-08-23,5415.43017578125
2018-08-24,5421.2099609375
2018-08-27,5448.490234375
2018-08-28,5477.35009765625
2018-08-29,5476.27001953125
2018-08-30,5467.1201171875
2018-08-31,5403.16015625
2018-09-03,5387.2099609375
2018-09-04,5322.77001953125
2018-09-05,5259.97998046875
2018-09-06,5243.81005859375
2018-09-07,5226.31005859375
2018-09-10,5241.18017578125
2018-09-11,5240.0400390625
2018-09-12,5293.6201171875
2018-09-13,5325.2998046875
2018-09-14,5338.25
2018-09-17,5329.97021484375
2018-09-18,5339.6201171875
2018-09-19,5361.330078125
2018-09-20,5398.2001953125
2018-09-21,5463.66015625
2018-09-24,5463.43994140625
2018-09-25,5468.77978515625
2018-09-26,5471.56982421875
2018-09-27,5485.830078125
2018-09-28,5458.2099609375
2018-10-01,5491.169921875
2018-10-02,5440.77978515625
2018-10-03,5468.47021484375
2018-10-04,5404.83984375
2018-10-05,5354.7900390625
2018-10-08,5291.740234375
2018-10-09,5260.52978515625
2018-10-10,5200.10986328125
2018-10-11,5101.89990234375
2018-10-12,5095.740234375
2018-10-15,5058.0498046875
2018-10-16,5082.41015625
2018-10-17,5117.22998046875
2018-10-18,5115.31005859375
2018-10-19,5057.4501953125
2018-10-22,5052.240234375
2018-10-23,4955.669921875
2018-10-24,4951.16015625
2018-10-25,4925.56005859375
2018-10-26,4896.7998046875
2018-10-29,4958.509765625
2018-10-30,4929.93994140625
2018-10-31,5047.35009765625
2018-11-01,5060.759765625
2018-11-02,5101.27978515625
2018-11-05,5092.35986328125
2018-11-06,5066.39013671875
2018-11-07,5098.89990234375
2018-11-08,5120.14013671875
2018-11-09,5072.2099609375
2018-11-12,5058.490234375
2018-11-13,5054.89990234375
2018-11-14,5026.22021484375
2018-11-15,4993.47998046875
2018-11-16,4986.18994140625
2018-11-19,4979.97998046875
2018-11-20,4894.2998046875
2018-11-21,4930.25
2018-11-22,4923.7998046875
2018-11-23,4913.72021484375
2018-11-26,4973.7099609375
2018-11-27,4958.7099609375
2018-11-28,4977.93017578125
2018-11-29,4995.9501953125
2018-11-30,4974.990234375
2018-12-03,5043.2001953125
2018-12-04,5012.47998046875
2018-12-05,4941.4501953125
2018-12-06,4760.97998046875
2018-12-07,4812.3798828125
2018-12-10,4732.02001953125
2018-12-11,4770.06982421875
2018-12-12,4829.1201171875
2018-12-13,4890.43994140625
2018-12-14,4822.89013671875
2018-12-17,4788.8798828125
2018-12-18,4754.080078125
2018-12-19,4761.6298828125
2018-12-20,4685.60986328125
2018-12-21,4628.240234375
2018-12-24,4622.02978515625
2018-12-27,4555.990234375
2018-12-28,4623.97021484375
2018-12-31,4696.1201171875
2019-01-02,4606.2001953125
2019-01-03,4607.68017578125
2019-01-04,4636.7900390625
2019-01-07,4690.22021484375
2019-01-08,4719.22998046875
2019-01-09,4801.830078125
2019-01-10,4759.759765625
2019-01-11,4760.83984375
2019-01-14,4730.5498046875
2019-01-15,4754.68994140625
2019-01-16,4784.7900390625
2019-01-17,4772.64013671875
2019-01-18,4824.259765625
2019-01-21,4859.759765625
2019-01-22,4824.06005859375
2019-01-23,4820.14013671875
2019-01-24,4832.39990234375
2019-01-25,4890.89990234375
2019-01-28,4878.6201171875
2019-01-29,4879.66015625
2019-01-30,4942.64013671875
2019-01-31,4955.5
2019-02-01,4980.5
2019-02-04,4970.7001953125
2019-02-05,4997.52978515625
2019-02-06,5058.0400390625
2019-02-07,4985.56005859375
2019-02-08,4946.14013671875
2019-02-11,4986.2998046875
2019-02-12,5039.990234375
2019-02-13,5061.60009765625
2019-02-14,5062.52001953125
2019-02-15,5059.5
2019-02-18,5147.81005859375
2019-02-19,5137.169921875
2019-02-20,5159.06005859375
2019-02-21,5180.6201171875
2019-02-22,5190.27978515625
2019-02-25,5219.39013671875
2019-02-26,5197.2900390625
2019-02-27,5211.5400390625
2019-02-28,5204.77001953125
2019-03-01,5262.47021484375
