Date,^FCHI
2017-11-28,5390.47998046875
2017-11-29,5398.0498046875
2017-11-30,5372.7900390625
2017-12-01,5316.89013671875
2017-12-04,5389.2900390625
2017-12-05,5375.52978515625
2017-12-06,5374.35009765625
2017-12-07,5383.85986328125
2017-12-08,5399.08984375
2017-12-11,5386.830078125
2017-12-12,5427.18994140625
2017-12-13,5399.4501953125
2017-12-14,5357.14013671875
2017-12-15,5349.2998046875
2017-12-18,5420.580078125
2017-12-19,5382.91015625
2017-12-20,5352.77001953125
2017-12-21,5385.97021484375
2017-12-22,5364.72021484375
2017-12-27,5368.83984375
2017-12-28,5339.419921875
2017-12-29,5312.56005859375
2018-01-02,5288.60009765625
2018-01-03,5331.27978515625
2018-01-04,5413.68994140625
2018-01-05,5470.75
2018-01-08,5487.419921875
2018-01-09,5523.93994140625
2018-01-10,5504.68017578125
2018-01-11,5488.5498046875
2018-01-12,5517.06005859375
2018-01-15,5509.68994140625
2018-01-16,5513.81982421875
2018-01-17,5493.990234375
2018-01-18,5494.830078125
2018-01-19,5526.509765625
2018-01-22,5541.990234375
2018-01-23,5535.259765625
2018-01-24,5495.16015625
2018-01-25,5481.2099609375
2018-01-26,5529.14990234375
2018-01-29,5521.58984375
2018-01-30,5473.77978515625
2018-01-31,5481.93017578125
2018-02-01,5454.5498046875
2018-02-02,5364.97998046875
2018-02-05,5285.830078125
2018-02-06,5161.81005859375
2018-02-07,5255.89990234375
2018-02-08,5151.68017578125
2018-02-09,5079.2099609375
2018-02-12,5140.06005859375
2018-02-13,5109.240234375
2018-02-14,5165.259765625
2018-02-15,5222.52001953125
2018-02-16,5281.580078125
2018-02-19,5256.18017578125
2018-02-20,5289.85986328125
2018-02-21,5302.169921875
2018-02-22,5309.22998046875
2018-02-23,5317.3701171875
2018-02-26,5344.259765625
2018-02-27,5343.93017578125
2018-02-28,5320.490234375
2018-03-01,5262.56005859375
2018-03-02,5136.580078125
2018-03-05,5167.22998046875
2018-03-06,5170.22998046875
2018-03-07,5187.830078125
2018-03-08,5254.10009765625
2018-03-09,5274.39990234375
2018-03-12,5276.7099609375
2018-03-13,5242.7900390625
2018-03-14,5233.35986328125
2018-03-15,5267.259765625
2018-03-16,5282.75
2018-03-19,5222.83984375
2018-03-20,5252.43017578125
2018-03-21,5239.740234375
2018-03-22,5167.2099609375
2018-03-23,5095.22021484375
2018-03-26,5066.27978515625
2018-03-27,5115.740234375
2018-03-28,5130.43994140625
2018-03-29,5167.2998046875
2018-04-03,5152.1201171875
2018-04-04,5141.7998046875
2018-04-05,5276.669921875
2018-04-06,5258.240234375
2018-04-09,5263.39013671875
2018-04-10,5307.56005859375
2018-04-11,5277.93994140625
2018-04-12,5309.22021484375
2018-04-13,5315.02001953125
2018-04-16,5312.9599609375
2018-04-17,5353.5400390625
2018-04-18,5380.169921875
2018-04-19,5391.64013671875
2018-04-20,5412.830078125
2018-04-23,5438.5498046875
2018-04-24,5444.16015625
2018-04-25,5413.2998046875
2018-04-26,5453.580078125
2018-04-27,5483.18994140625
2018-04-30,5520.5
2018-05-02,5529.22021484375
2018-05-03,5501.66015625
2018-05-04,5516.0498046875
2018-05-07,5531.419921875
2018-05-08,5521.93017578125
2018-05-09,5534.6298828125
2018-05-10,5545.9501953125
2018-05-11,5541.93994140625
2018-05-14,5540.68017578125
2018-05-15,5553.16015625
2018-05-16,5567.5400390625
2018-05-17,5621.919921875
2018-05-18,5614.509765625
2018-05-21,5637.509765625
2018-05-22,5640.10009765625
2018-05-23,5565.85009765625
2018-05-24,5548.4501953125
2018-05-25,5542.5498046875
2018-05-28,5508.93017578125
2018-05-29,5438.06005859375
2018-05-30,5427.35009765625
2018-05-31,5398.39990234375
2018-06-01,5465.52978515625
2018-06-04,5472.91015625
2018-06-05,5460.9501953125
2018-06-06,5457.56005859375
2018-06-07,5448.35986328125
2018-06-08,5450.22021484375
2018-06-11,5473.91015625
2018-06-12,5453.3701171875
2018-06-13,5452.72998046875
2018-06-14,5528.4599609375
2018-06-15,5501.8798828125
2018-06-18,5450.47998046875
2018-06-19,5390.6298828125
2018-06-20,5372.31005859375
2018-06-21,5316.009765625
2018-06-22,5387.3798828125
2018-06-25,5283.85986328125
2018-06-26,5281.2900390625
2018-06-27,5327.2001953125
2018-06-28,5275.64013671875
2018-06-29,5323.52978515625
2018-07-02,5276.759765625
2018-07-03,5316.77001953125
2018-07-04,5320.5
2018-07-05,5366.31982421875
2018-07-06,5375.77001953125
2018-07-09,5398.10986328125
2018-07-10,5434.35986328125
2018-07-11,5353.93017578125
2018-07-12,5405.89990234375
2018-07-13,5429.2001953125
2018-07-16,5409.43017578125
2018-07-17,5422.5400390625
2018-07-18,5447.43994140625
2018-07-19,5417.06982421875
2018-07-20,5398.31982421875
2018-07-23,5378.25
2018-07-24,5434.18994140625
2018-07-25,5426.41015625
2018-07-26,5480.5498046875
2018-07-27,5511.759765625
2018-07-30,5491.22021484375
2018-07-31,5511.2998046875
2018-08-01,5498.3701171875
2018-08-02,5460.97998046875
2018-08-03,5478.97998046875
2018-08-06,5477.18017578125
2018-08-07,5521.31005859375
2018-08-08,5501.89990234375
2018-08-09,5502.25
2018-08-10,5414.68017578125
2018-08-13,5412.31982421875
2018-08-14,5403.41015625
2018-08-15,5305.22021484375
2018-08-16,5349.02001953125
2018-08-17,5344.93017578125
2018-08-20,5379.64990234375
2018-08-21,5408.60009765625
2018-08-22,5420.60986328125
2018-08-23,5419.330078125
2018-08-24,5432.5
2018-08-27,5479.10009765625
2018-08-28,5484.990234375
2018-08-29,5501.330078125
2018-08-30,5478.06005859375
2018-08-31,5406.85009765625
2018-09-03,5413.7998046875
2018-09-04,5342.7001953125
2018-09-05,5260.22021484375
2018-09-06,5243.83984375
2018-09-07,5252.22021484375
2018-09-10,5269.6298828125
2018-09-11,5283.7900390625
2018-09-12,5332.1298828125
2018-09-13,5328.1201171875
2018-09-14,5352.56982421875
2018-09-17,5348.8701171875
2018-09-18,5363.7900390625
2018-09-19,5393.740234375
2018-09-20,5451.58984375
2018-09-21,5494.169921875
2018-09-24,5476.169921875
2018-09-25,5479.10009765625
2018-09-26,5512.72998046875
2018-09-27,5540.41015625
2018-09-28,5493.490234375
2018-10-01,5506.81982421875
2018-10-02,5467.89013671875
2018-10-03,5491.39990234375
2018-10-04,5410.85009765625
2018-10-05,5359.35986328125
2018-10-08,5300.25
2018-10-09,5318.5498046875
2018-10-10,5206.22021484375
2018-10-11,5106.3701171875
2018-10-12,5095.97998046875
2018-10-15,5095.06982421875
2018-10-16,5173.0498046875
2018-10-17,5144.9501953125
2018-10-18,5116.7900390625
2018-10-19,5084.66015625
2018-10-22,5053.31005859375
2018-10-23,4967.68994140625
2018-10-24,4953.08984375
2018-10-25,5032.2998046875
2018-10-26,4967.3701171875
2018-10-29,4989.35009765625
2018-10-30,4978.52978515625
2018-10-31,5093.43994140625
2018-11-01,5085.77978515625
2018-11-02,5102.1298828125
2018-11-05,5101.39013671875
2018-11-06,5075.18994140625
2018-11-07,5137.93994140625
2018-11-08,5131.4501953125
2018-11-09,5106.75
2018-11-12,5059.08984375
2018-11-13,5101.85009765625
2018-11-14,5068.85009765625
2018-11-15,5033.6201171875
2018-11-16,5025.2001953125
2018-11-19,4985.4501953125
2018-11-20,4924.89013671875
2018-11-21,4975.5
2018-11-22,4938.14013671875
2018-11-23,4946.9501953125
2018-11-26,4994.97998046875
2018-11-27,4983.14990234375
2018-11-28,4983.240234375
2018-11-29,5006.25
2018-11-30,5003.919921875
2018-12-03,5053.97998046875
2018-12-04,5012.66015625
2018-12-05,4944.3701171875
2018-12-06,4780.4599609375
2018-12-07,4813.1298828125
2018-12-10,4742.3798828125
2018-12-11,4806.2001953125
2018-12-12,4909.4501953125
2018-12-13,4896.919921875
2018-12-14,4853.7001953125
2018-12-17,4799.8701171875
2018-12-18,4754.080078125
2018-12-19,4777.4501953125
2018-12-20,4692.4599609375
2018-12-21,4694.3798828125
2018-12-24,4626.39013671875
2018-12-27,4598.60986328125
2018-12-28,4678.740234375
2018-12-31,4730.68994140625
2019-01-02,4689.39013671875
2019-01-03,4611.490234375
2019-01-04,4737.1201171875
2019-01-07,4719.169921875
2019-01-08,4773.27001953125
2019-01-09,4813.580078125
2019-01-10,4805.66015625
2019-01-11,4781.33984375
2019-01-14,4762.75
2019-01-15,4786.169921875
2019-01-16,4810.740234375
2019-01-17,4794.3701171875
2019-01-18,4875.93017578125
2019-01-21,4867.77978515625
2019-01-22,4847.52978515625
2019-01-23,4840.3798828125
2019-01-24,4871.9599609375
2019-01-25,4925.81982421875
2019-01-28,4888.580078125
2019-01-29,4928.18017578125
2019-01-30,4974.759765625
2019-01-31,4992.72021484375
2019-02-01,5019.259765625
2019-02-04,5000.18994140625
2019-02-05,5083.33984375
2019-02-06,5079.0498046875
2019-02-07,4985.56005859375
2019-02-08,4961.64013671875
2019-02-11,5014.47021484375
2019-02-12,5056.35009765625
2019-02-13,5074.27001953125
2019-02-14,5062.52001953125
2019-02-15,5153.18994140625
2019-02-18,5168.5400390625
2019-02-19,5160.52001953125
2019-02-20,5195.9501953125
2019-02-21,5196.10986328125
2019-02-22,5215.85009765625
2019-02-25,5231.85009765625
2019-02-26,5238.72021484375
2019-02-27,5225.35009765625
2019-02-28,5240.52978515625
2019-03-01,5265.18994140625
