Date,AC.PA,ACA.PA,AI.PA,AIR.PA,ATO.PA,BN.PA,BNP.PA,CA.PA,CAP.PA,CS.PA,DG.PA,DSY.PA,EL.PA,EN.PA,ENGI.PA,FP.PA,FR.PA,FTI.PA,GLE.PA,KER.PA,LR.PA,MC.PA,ML.PA,MT.AS,OR.PA,ORA.PA,PUB.PA,RI.PA,RMS.PA,RNO.PA,SAF.PA,SAN.PA,SGO.PA,STM.PA,SU.PA,SW.PA,UG.PA,URW.AS,VIE.PA,VIV.PA
2017-03-01,37.52000045776367,11.372599601745605,103.55000305175781,71.12000274658203,111.30000305175781,62.86000061035156,57.59000015258789,22.799999237060547,82.23999786376953,23.040000915527344,69.7300033569336,77.02999877929688,109.5,37.099998474121094,11.645000457763672,47.75,59.540000915527344,31.299999237060547,43.970001220703125,217.9550018310547,54.22999954223633,195.3000030517578,107.30000305175781,26.219999313354492,176.60000610351562,14.399999618530273,64.58999633789062,109.0,418.1499938964844,86.4000015258789,67.93000030517578,82.81999969482422,46.099998474121094,14.670000076293945,65.2699966430664,104.55000305175781,18.40999984741211,217.35000610351562,15.779999732971191,16.729999542236328
2017-03-02,37.30500030517578,11.420700073242188,102.75,71.69999694824219,110.55000305175781,62.72999954223633,57.66999816894531,22.809999465942383,83.37000274658203,23.200000762939453,69.91999816894531,76.77999877929688,108.5,36.97999954223633,12.604999542236328,47.79499816894531,59.560001373291016,31.579999923706055,44.1150016784668,215.63099670410156,53.61000061035156,194.10000610351562,107.0,25.667999267578125,176.0500030517578,14.369999885559082,64.20999908447266,108.80000305175781,419.79998779296875,85.87999725341797,68.7699966430664,82.63999938964844,45.595001220703125,14.71500015258789,65.12000274658203,105.25,18.524999618530273,215.85000610351562,16.190000534057617,16.68000030517578
2017-03-03,37.29499816894531,11.743300437927246,102.80000305175781,71.16999816894531,110.6500015258789,62.529998779296875,59.310001373291016,22.834999084472656,84.0199966430664,23.604999542236328,70.0,76.2699966430664,108.9,37.255001068115234,12.795000076293945,48.07500076293945,59.4900016784668,31.2450008392334,46.130001068115234,216.18899536132812,53.31999969482422,194.35000610351562,106.5,25.226999282836914,176.4499969482422,14.375,63.09000015258789,108.4000015258789,418.1000061035156,87.31999969482422,68.5999984741211,83.58999633789062,46.16999816894531,14.729999542236328,65.30000305175781,105.05000305175781,19.059999465942383,217.4499969482422,16.260000228881836,16.545000076293945
2017-03-06,37.25,11.647000312805176,102.80000305175781,71.05000305175781,110.30000305175781,62.5,58.70000076293945,22.90999984741211,83.2300033569336,23.56999969482422,69.98999786376953,76.41000366210938,108.4,37.165000915527344,12.75,48.029998779296875,59.0,30.260000228881836,45.20500183105469,217.25799560546875,53.2400016784668,193.75,106.05000305175781,24.764999389648438,176.3000030517578,14.399999618530273,62.400001525878906,108.44999694824219,418.6000061035156,86.13999938964844,69.0,82.44999694824219,45.52000045776367,14.4399995803833,65.18000030517578,104.6500015258789,19.579999923706055,217.10000610351562,16.270000457763672,16.565000534057617
2017-03-07,37.48500061035156,11.6181001663208,102.0999984741211,70.19000244140625,110.8499984741211,61.869998931884766,58.84000015258789,22.795000076293945,83.61000061035156,23.579999923706055,70.05999755859375,76.69000244140625,108.0,36.92499923706055,12.664999961853027,47.70500183105469,59.20000076293945,29.989999771118164,45.150001525878906,216.42100524902344,53.0,193.75,106.69999694824219,24.492000579833984,175.5,14.345000267028809,62.5,107.55000305175781,418.70001220703125,86.43000030517578,68.80000305175781,81.80000305175781,45.75,14.574999809265137,65.2699966430664,103.6500015258789,19.684999465942383,214.60000610351562,16.020000457763672,16.735000610351562
2017-03-08,37.25,11.6181001663208,102.25,70.47000122070312,110.69999694824219,61.83000183105469,59.349998474121094,22.71500015258789,83.6500015258789,23.725000381469727,70.31999969482422,76.48999786376953,109.25,37.185001373291016,12.595000267028809,47.165000915527344,59.099998474121094,30.010000228881836,45.80500030517578,217.25799560546875,53.099998474121094,194.8000030517578,106.6500015258789,24.413999557495117,175.10000610351562,14.385000228881836,62.689998626708984,107.69999694824219,423.29998779296875,85.6500015258789,69.30000305175781,82.1500015258789,45.81999969482422,14.774999618530273,65.22000122070312,104.19999694824219,19.709999084472656,215.5,15.989999771118164,16.825000762939453
2017-03-09,38.01499938964844,11.93589973449707,102.30000305175781,70.05999755859375,112.19999694824219,62.45000076293945,60.790000915527344,21.799999237060547,83.20999908447266,24.010000228881836,70.73999786376953,76.80999755859375,111.8,37.525001525878906,12.720000267028809,46.790000915527344,58.290000915527344,29.34000015258789,46.755001068115234,220.13900756835938,52.97999954223633,195.64999389648438,105.05000305175781,24.104999542236328,176.39999389648438,14.635000228881836,62.939998626708984,108.0999984741211,423.04998779296875,85.33000183105469,69.13999938964844,82.31999969482422,46.220001220703125,14.395000457763672,64.51000213623047,104.5999984741211,19.5,217.39999389648438,16.149999618530273,17.344999313354492
2017-03-10,38.099998474121094,12.1766996383667,102.30000305175781,70.05999755859375,111.8499984741211,62.84000015258789,61.86000061035156,21.565000534057617,82.8499984741211,23.920000076293945,70.33999633789062,76.41999816894531,111.85,37.915000915527344,12.5600004196167,47.26499938964844,58.290000915527344,29.469999313354492,47.75,218.79100036621094,52.91999816894531,196.39999389648438,106.1500015258789,23.663999557495117,177.35000610351562,14.765000343322754,62.310001373291016,108.0,429.04998779296875,84.66999816894531,69.05000305175781,82.23999786376953,46.125,14.1899995803833,65.26000213623047,104.8499984741211,19.280000686645508,213.25,16.05500030517578,17.325000762939453
2017-03-13,37.79999923706055,12.05150032043457,103.44999694824219,69.94999694824219,112.5999984741211,62.97999954223633,61.18000030517578,21.844999313354492,82.4000015258789,23.93000030517578,69.91000366210938,76.80999755859375,111.45,38.20000076293945,12.625,47.099998474121094,59.16999816894531,29.709999084472656,47.650001525878906,222.13699340820312,53.18000030517578,198.25,107.5,24.780000686645508,176.4499969482422,14.694999694824219,61.97999954223633,108.5,429.1499938964844,86.19999694824219,68.72000122070312,82.04000091552734,46.22999954223633,14.234999656677246,65.12000274658203,105.1500015258789,19.475000381469727,213.89999389648438,16.165000915527344,17.2450008392334
2017-03-14,37.77000045776367,11.878100395202637,103.55000305175781,70.19999694824219,113.30000305175781,62.65999984741211,59.849998474121094,21.75,83.0999984741211,23.729999542236328,69.7699966430664,76.33999633789062,110.8,38.060001373291016,12.454999923706055,46.29999923706055,60.13999938964844,29.25,46.94499969482422,221.9510040283203,53.369998931884766,198.35000610351562,107.44999694824219,24.67799949645996,177.5500030517578,14.595000267028809,62.63999938964844,108.80000305175781,429.8500061035156,85.33000183105469,68.4000015258789,82.20999908447266,45.869998931884766,14.289999961853027,65.16000366210938,104.5,19.5,213.3000030517578,16.0049991607666,17.09000015258789
