Date,AC.PA,ACA.PA,AI.PA,AIR.PA,ATO.PA,BN.PA,BNP.PA,CA.PA,CAP.PA,CS.PA,DG.PA,DSY.PA,EL.PA,EN.PA,ENGI.PA,FP.PA,FR.PA,FTI.PA,GLE.PA,KER.PA,LR.PA,MC.PA,ML.PA,MT.AS,OR.PA,ORA.PA,PUB.PA,RI.PA,RMS.PA,RNO.PA,SAF.PA,SAN.PA,SGO.PA,STM.PA,SU.PA,SW.PA,UG.PA,URW.AS,VIE.PA,VIV.PA
2017-03-01,37.224998474121094,11.122200012207031,102.5,69.63999938964844,109.55000305175781,62.56999969482422,55.7400016784668,22.665000915527344,80.20999908447266,22.454999923706055,68.52999877929688,76.4800033569336,108.5,36.56999969482422,11.489999771118164,47.25,58.540000915527344,30.510000228881836,42.5099983215332,215.072998046875,53.54999923706055,191.35000610351562,106.3499984741211,25.163999557495117,176.10000610351562,14.260000228881836,63.880001068115234,108.3499984741211,414.25,84.37999725341797,67.19000244140625,81.76000213623047,45.57500076293945,14.425000190734863,64.25,103.94999694824219,18.0049991607666,215.64999389648438,15.28499984741211,16.5
2017-03-02,37.29499816894531,11.420700073242188,102.75,70.93000030517578,109.69999694824219,62.20000076293945,57.4900016784668,22.729999542236328,82.05999755859375,22.975000381469727,69.41999816894531,76.33999633789062,106.7,36.78499984741211,12.0,47.45000076293945,59.25,31.4950008392334,43.78499984741211,215.63099670410156,53.61000061035156,193.0,106.3499984741211,25.520999908447266,174.0500030517578,14.255000114440918,64.20999908447266,107.94999694824219,416.0,85.23999786376953,68.05999755859375,82.3499984741211,45.48500061035156,14.555000305175781,65.12000274658203,103.80000305175781,18.219999313354492,214.35000610351562,15.694999694824219,16.469999313354492
2017-03-03,37.0099983215332,11.338899612426758,102.19999694824219,70.91999816894531,110.1500015258789,62.09000015258789,57.529998779296875,22.719999313354492,83.44999694824219,23.125,69.12000274658203,76.22000122070312,106.95,36.78499984741211,12.649999618530273,47.58000183105469,57.79999923706055,31.2450008392334,43.75,214.37600708007812,52.970001220703125,192.9499969482422,106.44999694824219,25.134000778198242,175.60000610351562,14.25,63.09000015258789,108.0,416.75,85.25,68.16999816894531,82.48999786376953,45.290000915527344,14.59000015258789,64.58000183105469,104.1500015258789,18.420000076293945,214.3000030517578,16.104999542236328,16.479999542236328
2017-03-06,36.98500061035156,11.623000144958496,102.19999694824219,70.5,109.8499984741211,62.0099983215332,58.459999084472656,22.760000228881836,83.12000274658203,23.420000076293945,69.8499984741211,75.41000366210938,107.7,36.900001525878906,12.614999771118164,47.5099983215332,59.0,30.25,45.154998779296875,216.18899536132812,52.91999816894531,193.25,105.9000015258789,24.540000915527344,175.4499969482422,14.295000076293945,62.25,107.9000015258789,416.20001220703125,86.0999984741211,68.4000015258789,81.81999969482422,45.45000076293945,14.420000076293945,64.72000122070312,104.0,19.399999618530273,215.8000030517578,16.06999969482422,16.329999923706055
2017-03-07,37.125,11.517000198364258,101.80000305175781,69.9000015258789,110.1500015258789,61.84000015258789,58.09000015258789,22.645000457763672,83.1500015258789,23.405000686645508,69.68000030517578,76.2699966430664,107.55,36.880001068115234,12.635000228881836,47.474998474121094,58.7400016784668,29.93000030517578,44.619998931884766,216.0030059814453,52.5099983215332,193.10000610351562,106.30000305175781,24.410999298095703,175.10000610351562,14.28499984741211,62.060001373291016,107.1500015258789,418.1000061035156,85.97000122070312,68.68000030517578,81.18000030517578,45.474998474121094,14.430000305175781,64.98999786376953,103.5,19.579999923706055,214.5500030517578,15.975000381469727,16.475000381469727
2017-03-08,37.220001220703125,11.430399894714355,101.6500015258789,69.63999938964844,109.8499984741211,61.13999938964844,58.560001373291016,22.510000228881836,82.9000015258789,23.46500015258789,69.87999725341797,75.95999908447266,107.55,36.75,12.46500015258789,47.07500076293945,58.75,29.514999389648438,45.0099983215332,215.677001953125,52.58000183105469,192.9499969482422,105.55000305175781,24.270000457763672,174.5,14.229999542236328,62.220001220703125,106.94999694824219,419.0,85.4800033569336,68.27999877929688,80.80999755859375,45.71500015258789,14.510000228881836,64.86000061035156,103.19999694824219,19.3799991607666,213.0,15.720000267028809,16.565000534057617
2017-03-09,37.17499923706055,11.5556001663208,101.55000305175781,69.77999877929688,110.0,61.65999984741211,59.220001220703125,21.454999923706055,83.0199966430664,23.639999389648438,70.19999694824219,76.19000244140625,108.7,37.09000015258789,12.585000038146973,45.849998474121094,57.95000076293945,29.174999237060547,45.810001373291016,215.77000427246094,52.599998474121094,193.3000030517578,104.80000305175781,23.573999404907227,173.89999389648438,14.335000038146973,62.290000915527344,106.8499984741211,421.3500061035156,84.55999755859375,68.81999969482422,81.56999969482422,45.64500045776367,13.770000457763672,64.16999816894531,103.69999694824219,19.219999313354492,214.5,15.899999618530273,16.979999542236328
2017-03-10,38.064998626708984,11.9552001953125,102.0999984741211,70.05999755859375,110.9000015258789,62.02000045776367,60.84000015258789,21.5,82.77999877929688,23.8700008392334,70.29000091552734,76.30000305175781,111.85,37.529998779296875,12.505000114440918,46.91999816894531,58.25,29.315000534057617,46.935001373291016,218.14100646972656,52.91999816894531,195.6999969482422,105.0999984741211,23.54400062561035,176.1999969482422,14.649999618530273,62.0,107.5999984741211,423.04998779296875,84.66000366210938,68.95999908447266,82.19999694824219,46.084999084472656,14.180000305175781,64.54000091552734,104.75,19.280000686645508,213.25,16.030000686645508,17.264999389648438
2017-03-13,37.70500183105469,12.046699523925781,102.4000015258789,69.91000366210938,111.6500015258789,62.470001220703125,61.13999938964844,21.565000534057617,82.23999786376953,23.809999465942383,69.86000061035156,76.16999816894531,111.2,37.869998931884766,12.529999732971191,46.8849983215332,58.33000183105469,29.639999389648438,47.25,218.83799743652344,52.7599983215332,195.9499969482422,106.0999984741211,23.790000915527344,176.4499969482422,14.65999984741211,61.880001068115234,107.8499984741211,427.8500061035156,84.9800033569336,68.56999969482422,81.91999816894531,46.025001525878906,13.800000190734863,65.12000274658203,104.19999694824219,19.190000534057617,213.10000610351562,15.960000038146973,17.125
2017-03-14,37.630001068115234,11.82040023803711,103.05000305175781,69.88999938964844,111.5,62.540000915527344,59.650001525878906,21.735000610351562,82.04000091552734,23.46500015258789,69.63999938964844,76.30999755859375,110.5,37.935001373291016,12.270000457763672,46.060001373291016,59.2599983215332,29.1200008392334,46.584999084472656,220.3249969482422,52.849998474121094,196.75,106.6500015258789,24.18000030517578,176.14999389648438,14.515000343322754,61.61000061035156,108.0999984741211,426.29998779296875,84.69999694824219,68.0999984741211,81.69999694824219,45.7400016784668,14.114999771118164,64.91000366210938,104.1500015258789,19.34000015258789,212.4499969482422,15.949999809265137,16.985000610351562
