Date,index,AC.PA,ACA.PA,AI.PA,AIR.PA,ATO.PA,BN.PA,BNP.PA,CA.PA,CAP.PA,CS.PA,DG.PA,DSY.PA,EL.PA,EN.PA,ENGI.PA,FP.PA,FR.PA,FTI.PA,GLE.PA,KER.PA,LR.PA,MC.PA,ML.PA,MT.AS,OR.PA,ORA.PA,PUB.PA,RI.PA,RMS.PA,RNO.PA,SAF.PA,SAN.PA,SGO.PA,STM.PA,SU.PA,SW.PA,UG.PA,URW.AS,VIE.PA,VIV.PA
2017-03-15,10,37.869998931884766,11.9552001953125,104.19999694824219,70.47000122070312,113.6500015258789,62.779998779296875,60.220001220703125,21.770000457763672,83.4800033569336,23.924999237060547,70.08999633789062,76.70999908447266,110.95,38.29499816894531,12.53499984741211,46.98500061035156,60.25,29.93000030517578,47.439998626708984,223.16000366210938,53.58000183105469,198.39999389648438,108.0999984741211,25.2450008392334,177.75,14.604999542236328,62.709999084472656,108.55000305175781,431.0,83.75,68.41000366210938,82.56999969482422,46.369998931884766,14.449999809265137,66.38999938964844,105.05000305175781,19.459999084472656,215.0,16.125,17.135000228881836
2017-03-16,11,38.01499938964844,12.104399681091309,104.9000015258789,70.9000015258789,114.0999984741211,63.38999938964844,62.0,21.825000762939453,84.83999633789062,24.364999771118164,70.56999969482422,77.16000366210938,110.85,38.505001068115234,12.635000228881836,47.599998474121094,61.0,30.125,48.349998474121094,225.947998046875,54.25,201.14999389648438,108.5,25.92300033569336,178.0,14.755000114440918,62.560001373291016,109.55000305175781,436.3500061035156,80.61000061035156,68.41000366210938,83.0199966430664,46.849998474121094,14.600000381469727,67.55999755859375,105.5,19.56999969482422,219.5,16.299999237060547,17.145000457763672
2017-03-17,12,37.97999954223633,12.075599670410156,105.69999694824219,70.05000305175781,113.4000015258789,63.209999084472656,61.869998931884766,21.8799991607666,85.0999984741211,24.270000457763672,71.69999694824219,77.44000244140625,112.9,38.494998931884766,12.529999732971191,47.72999954223633,61.06999969482422,29.735000610351562,48.154998779296875,224.9250030517578,54.150001525878906,201.5,108.5,25.73699951171875,177.5,14.854999542236328,63.06999969482422,110.0,436.8999938964844,79.44999694824219,68.11000061035156,83.69999694824219,47.0,14.595000267028809,67.44999694824219,105.25,19.049999237060547,220.1999969482422,16.219999313354492,17.184999465942383
2017-03-20,13,37.915000915527344,11.85890007019043,105.9000015258789,70.79000091552734,112.69999694824219,64.31999969482422,60.43000030517578,21.854999542236328,85.0199966430664,23.9950008392334,71.94999694824219,77.94000244140625,113.1,38.564998626708984,12.5,46.64500045776367,60.90999984741211,29.299999237060547,47.27000045776367,223.06700134277344,54.31999969482422,201.8000030517578,109.19999694824219,25.52400016784668,178.35000610351562,14.914999961853027,63.13999938964844,110.4000015258789,436.0,80.08000183105469,68.29000091552734,83.19000244140625,46.810001373291016,14.550000190734863,67.7699966430664,105.4000015258789,18.920000076293945,220.5,16.395000457763672,17.21500015258789
2017-03-21,14,38.125,12.027400016784668,106.5,71.01000213623047,112.05000305175781,64.45999908447266,61.849998474121094,21.8799991607666,84.88999938964844,24.229999542236328,72.62999725341797,77.9800033569336,113.1,38.5,12.574999809265137,46.73500061035156,60.939998626708984,29.420000076293945,48.650001525878906,221.90499877929688,54.540000915527344,200.89999389648438,109.3499984741211,25.530000686645508,177.75,14.869999885559082,63.0,110.55000305175781,433.0,80.55000305175781,68.66000366210938,83.37999725341797,46.994998931884766,14.414999961853027,68.31999969482422,105.6500015258789,18.93000030517578,219.4499969482422,16.780000686645508,17.2549991607666
2017-03-22,15,37.755001068115234,11.796299934387207,106.1500015258789,69.33000183105469,111.25,64.16000366210938,60.86000061035156,21.649999618530273,84.12999725341797,23.735000610351562,72.51000213623047,77.38999938964844,112.15,38.5,12.579999923706055,46.45000076293945,59.220001220703125,29.565000534057617,47.494998931884766,219.48800659179688,54.209999084472656,199.8000030517578,108.94999694824219,24.6299991607666,179.60000610351562,14.84000015258789,62.040000915527344,110.9000015258789,432.20001220703125,79.98999786376953,69.19000244140625,83.08000183105469,46.32500076293945,13.994999885559082,67.08999633789062,104.3499984741211,18.6299991607666,220.75,16.81999969482422,17.0
2017-03-23,16,37.849998474121094,11.940699577331543,106.5999984741211,70.01000213623047,112.19999694824219,64.0999984741211,61.540000915527344,21.655000686645508,84.18000030517578,23.670000076293945,73.88999938964844,78.72000122070312,112.75,38.5,12.574999809265137,46.5,59.529998779296875,29.6299991607666,47.720001220703125,221.6719970703125,55.029998779296875,201.9499969482422,110.69999694824219,24.854999542236328,179.0500030517578,14.859999656677246,62.27000045776367,110.1500015258789,432.95001220703125,80.9800033569336,70.0999984741211,83.86000061035156,46.65999984741211,14.180000305175781,67.19999694824219,106.5999984741211,18.600000381469727,221.89999389648438,16.780000686645508,17.200000762939453
2017-03-24,17,37.95000076293945,11.906999588012695,106.9000015258789,70.23999786376953,113.25,63.86000061035156,61.11000061035156,21.729999542236328,84.8499984741211,23.674999237060547,74.4800033569336,79.58999633789062,113.8,38.63999938964844,12.649999618530273,46.32500076293945,59.9900016784668,29.360000610351562,47.79999923706055,222.55499267578125,55.25,203.10000610351562,111.8499984741211,24.450000762939453,179.0500030517578,14.779999732971191,62.099998474121094,108.5,436.3999938964844,81.0999984741211,69.95999908447266,83.11000061035156,46.79999923706055,14.805000305175781,67.5,107.1500015258789,18.575000762939453,222.6999969482422,16.815000534057617,17.204999923706055
2017-03-27,18,38.224998474121094,11.796299934387207,106.44999694824219,69.5,113.1500015258789,64.23999786376953,60.59000015258789,21.719999313354492,84.83999633789062,23.71500015258789,75.02999877929688,79.23999786376953,113.5,38.255001068115234,12.65999984741211,46.29999923706055,59.63999938964844,28.989999771118164,47.2599983215332,221.30099487304688,54.880001068115234,202.39999389648438,111.05000305175781,23.399999618530273,179.5,14.779999732971191,62.529998779296875,108.19999694824219,438.04998779296875,80.62999725341797,69.70999908447266,83.72000122070312,46.244998931884766,14.75,66.69999694824219,107.44999694824219,18.520000457763672,218.3000030517578,16.969999313354492,17.34000015258789
2017-03-28,19,39.334999084472656,12.268199920654297,106.4000015258789,70.8499984741211,114.44999694824219,63.810001373291016,62.06999969482422,21.809999465942383,85.12999725341797,23.96500015258789,74.77999877929688,79.7699966430664,113.85,38.345001220703125,12.755000114440918,46.415000915527344,60.40999984741211,29.260000228881836,47.64500045776367,222.13699340820312,55.130001068115234,202.64999389648438,112.44999694824219,23.259000778198242,179.5,14.770000457763672,63.060001373291016,108.80000305175781,437.0,82.0999984741211,69.88999938964844,84.0,46.689998626708984,14.515000343322754,66.73999786376953,108.0,18.875,218.39999389648438,17.18000030517578,17.485000610351562
2017-03-29,20,39.279998779296875,12.388500213623047,107.05000305175781,71.8499984741211,114.5999984741211,63.38999938964844,62.779998779296875,22.0,85.12999725341797,24.135000228881836,74.25,79.9000015258789,113.85,38.40999984741211,13.164999961853027,46.75,61.54999923706055,30.399999618530273,48.150001525878906,223.06700134277344,55.150001525878906,202.6999969482422,112.1500015258789,23.85300064086914,180.14999389648438,14.680000305175781,63.470001220703125,109.69999694824219,438.75,82.37000274658203,70.16999816894531,84.93000030517578,46.95000076293945,14.569999694824219,67.66000366210938,108.3499984741211,19.139999389648438,217.0500030517578,17.149999618530273,17.725000381469727
2017-03-30,21,39.064998626708984,12.224800109863281,107.1500015258789,72.12000274658203,115.05000305175781,63.58000183105469,62.79999923706055,22.155000686645508,85.7300033569336,24.270000457763672,74.16999816894531,80.86000061035156,113.3,38.5,13.125,47.21500015258789,62.70000076293945,30.959999084472656,47.45500183105469,224.83299255371094,56.119998931884766,203.3000030517578,112.4000015258789,23.961000442504883,179.6999969482422,14.625,64.81999969482422,109.9000015258789,439.45001220703125,81.80000305175781,70.30000305175781,84.66999816894531,47.625,14.53499984741211,68.37999725341797,109.19999694824219,19.084999084472656,216.1999969482422,17.354999542236328,17.719999313354492
2017-03-31,22,39.04999923706055,12.234399795532227,107.0999984741211,71.47000122070312,116.19999694824219,63.7599983215332,62.43000030517578,22.100000381469727,86.76000213623047,24.280000686645508,74.37999725341797,81.16999816894531,113.9,38.3849983215332,13.279999732971191,47.415000915527344,62.599998474121094,30.774999618530273,47.55500030517578,225.343994140625,56.540000915527344,205.85000610351562,113.8499984741211,24.1200008392334,180.14999389648438,14.604999542236328,65.51000213623047,110.9000015258789,444.3999938964844,81.6500015258789,70.13999938964844,84.63999938964844,48.1349983215332,14.460000038146973,68.62999725341797,110.25,18.950000762939453,219.10000610351562,17.559999465942383,18.25
2017-04-03,23,39.2599983215332,12.229599952697754,107.8499984741211,71.81999969482422,116.6500015258789,64.0199966430664,62.5,22.364999771118164,87.0,24.364999771118164,74.72000122070312,81.83999633789062,114.0,38.59000015258789,13.324999809265137,47.654998779296875,62.689998626708984,30.895000457763672,47.630001068115234,226.41299438476562,56.81999969482422,207.3000030517578,114.19999694824219,23.916000366210938,180.6999969482422,14.649999618530273,65.55000305175781,111.19999694824219,446.0,81.91999816894531,71.45999908447266,85.11000061035156,48.404998779296875,14.529999732971191,69.56999969482422,110.8499984741211,19.03499984741211,219.6999969482422,17.655000686645508,18.2549991607666
2017-04-04,24,39.7599983215332,12.094799995422363,107.5,71.83999633789062,116.05000305175781,64.13999938964844,61.369998931884766,22.059999465942383,86.38999938964844,24.040000915527344,74.63999938964844,81.37000274658203,113.75,38.599998474121094,13.270000457763672,47.75,62.02000045776367,30.729999542236328,46.095001220703125,227.9459991455078,57.029998779296875,207.0,113.25,23.573999404907227,180.75,14.600000381469727,65.02999877929688,111.6500015258789,449.45001220703125,80.8499984741211,71.18000030517578,85.38999938964844,47.935001373291016,14.335000038146973,68.80000305175781,110.8499984741211,18.68000030517578,219.6999969482422,17.469999313354492,18.264999389648438
2017-04-05,25,39.65999984741211,12.239299774169922,107.4000015258789,72.12000274658203,115.6500015258789,64.18000030517578,61.400001525878906,21.850000381469727,88.05999755859375,23.959999084472656,74.44999694824219,81.6500015258789,113.5,38.41999816894531,13.300000190734863,48.69499969482422,61.869998931884766,31.665000915527344,46.36000061035156,227.43499755859375,56.79999923706055,206.6999969482422,113.75,24.093000411987305,180.0,14.494999885559082,65.01000213623047,112.19999694824219,446.29998779296875,80.01000213623047,71.05999755859375,85.81999969482422,47.755001068115234,14.630000114440918,69.0,111.5,18.545000076293945,220.0,17.375,18.15999984741211
2017-04-06,26,40.119998931884766,12.09000015258789,108.30000305175781,72.5999984741211,115.5999984741211,63.9900016784668,60.79999923706055,21.725000381469727,88.0999984741211,23.8799991607666,74.79000091552734,81.95999908447266,113.15,38.400001525878906,13.420000076293945,48.689998626708984,61.630001068115234,31.96500015258789,46.185001373291016,229.01499938964844,57.029998779296875,207.75,113.75,23.69099998474121,179.75,14.404999732971191,64.52999877929688,111.9000015258789,448.25,78.72000122070312,72.0,85.73999786376953,47.654998779296875,14.444999694824219,69.38999938964844,111.6500015258789,18.3700008392334,222.8000030517578,17.420000076293945,18.274999618530273
2017-04-07,27,40.060001373291016,12.200699806213379,109.25,72.51000213623047,115.80000305175781,64.16999816894531,61.13999938964844,21.350000381469727,88.16000366210938,23.795000076293945,74.6500015258789,82.05000305175781,113.0,38.400001525878906,13.524999618530273,49.0,61.439998626708984,32.17499923706055,46.619998931884766,235.1959991455078,56.9900016784668,209.25,112.94999694824219,23.20199966430664,180.6999969482422,14.350000381469727,64.58999633789062,111.94999694824219,453.6499938964844,79.5,72.83000183105469,85.0,47.724998474121094,14.6899995803833,69.4000015258789,111.55000305175781,18.264999389648438,223.75,17.415000915527344,18.114999771118164
2017-04-10,28,40.09000015258789,12.210399627685547,109.0999984741211,72.25,116.19999694824219,64.19999694824219,60.970001220703125,21.190000534057617,88.2699966430664,23.770000457763672,74.4800033569336,82.16000366210938,112.8,38.400001525878906,13.479999542236328,49.0,61.38999938964844,31.885000228881836,46.54999923706055,234.5449981689453,57.189998626708984,209.3000030517578,112.94999694824219,23.423999786376953,181.14999389648438,14.354999542236328,64.76000213623047,112.55000305175781,455.6499938964844,79.37999725341797,73.30999755859375,85.05000305175781,47.599998474121094,14.720000267028809,69.37999725341797,112.19999694824219,18.1200008392334,223.75,17.424999237060547,18.059999465942383
2017-04-11,29,39.70000076293945,12.027400016784668,108.5999984741211,71.33999633789062,115.44999694824219,64.06999969482422,60.22999954223633,21.25,88.2699966430664,23.71500015258789,75.22000122070312,81.9000015258789,113.05,38.41999816894531,13.270000457763672,48.849998474121094,61.97999954223633,31.850000381469727,45.91999816894531,235.10299682617188,57.060001373291016,213.5,112.94999694824219,23.03700065612793,181.4499969482422,14.34000015258789,64.7699966430664,113.1500015258789,459.75,79.47000122070312,73.12999725341797,85.20999908447266,47.220001220703125,14.524999618530273,69.33000183105469,111.80000305175781,18.094999313354492,224.89999389648438,17.219999313354492,17.975000381469727
2017-04-12,30,39.63999938964844,11.902199745178223,108.30000305175781,72.3499984741211,114.9000015258789,64.48999786376953,59.959999084472656,21.434999465942383,87.8499984741211,23.885000228881836,74.91999816894531,82.30000305175781,115.95,38.220001220703125,13.414999961853027,49.07500076293945,61.81999969482422,31.889999389648438,45.81999969482422,233.5229949951172,57.18000030517578,211.14999389648438,113.5999984741211,22.5,182.0,14.4399995803833,65.11000061035156,114.0999984741211,456.75,80.44999694824219,73.73999786376953,86.01000213623047,47.369998931884766,14.289999961853027,69.5,113.30000305175781,18.1200008392334,225.5,17.21500015258789,18.30500030517578
2017-04-13,31,39.400001525878906,11.647000312805176,108.1500015258789,71.98999786376953,114.75,64.30999755859375,59.25,21.43000030517578,87.54000091552734,23.524999618530273,74.12999725341797,82.4000015258789,116.0,37.43000030517578,13.295000076293945,48.51499938964844,61.56999969482422,31.440000534057617,44.53499984741211,233.56900024414062,56.900001525878906,210.10000610351562,112.30000305175781,21.597000122070312,182.10000610351562,14.390000343322754,65.12000274658203,114.4000015258789,459.29998779296875,79.16999816894531,73.30999755859375,85.55000305175781,46.584999084472656,13.949999809265137,68.70999908447266,113.8499984741211,17.704999923706055,224.5,17.139999389648438,18.065000534057617
2017-04-18,32,39.4900016784668,11.449600219726562,108.1500015258789,71.0199966430664,115.8499984741211,64.45999908447266,58.7400016784668,21.360000610351562,87.29000091552734,23.290000915527344,74.11000061035156,82.44999694824219,115.15,37.525001525878906,13.220000267028809,47.8650016784668,62.029998779296875,31.030000686645508,43.85499954223633,235.00999450683594,57.099998474121094,211.0,112.5999984741211,21.077999114990234,182.25,14.199999809265137,65.05999755859375,114.94999694824219,460.8500061035156,78.68000030517578,73.75,86.05000305175781,46.53499984741211,13.930000305175781,68.83000183105469,114.0999984741211,17.479999542236328,224.89999389648438,17.1200008392334,18.065000534057617
2017-04-19,33,39.22999954223633,11.598899841308594,107.0999984741211,70.12000274658203,114.0999984741211,63.849998474121094,58.720001220703125,20.55500030517578,88.66999816894531,23.06999969482422,72.9000015258789,81.54000091552734,114.2,36.77000045776367,12.869999885559082,47.17499923706055,61.18000030517578,30.395000457763672,44.525001525878906,233.89500427246094,56.34000015258789,206.10000610351562,111.80000305175781,20.90399932861328,181.9499969482422,14.045000076293945,64.05000305175781,113.30000305175781,456.54998779296875,80.6500015258789,72.93000030517578,83.08999633789062,45.89500045776367,13.734999656677246,68.25,113.3499984741211,17.739999771118164,223.14999389648438,17.094999313354492,17.639999389648438
2017-04-20,34,39.810001373291016,11.921500205993652,107.25,72.33999633789062,117.0,64.05999755859375,60.959999084472656,21.114999771118164,88.87000274658203,23.40999984741211,74.2699966430664,82.22000122070312,115.05,37.40999984741211,12.954999923706055,47.30500030517578,63.11000061035156,30.299999237060547,45.939998626708984,234.406005859375,57.06999969482422,208.10000610351562,113.75,21.32699966430664,183.0,14.095000267028809,66.37999725341797,115.94999694824219,459.6499938964844,81.11000061035156,73.93000030517578,83.72000122070312,46.95000076293945,13.869999885559082,70.37999725341797,113.5,18.364999771118164,222.9499969482422,17.2549991607666,17.875
2017-04-21,35,40.290000915527344,12.027400016784668,107.05000305175781,72.36000061035156,116.5,62.95000076293945,62.279998779296875,20.905000686645508,88.19999694824219,23.6299991607666,73.69999694824219,82.63999938964844,114.3,37.54499816894531,12.864999771118164,47.0,63.209999084472656,30.239999771118164,46.57500076293945,233.01199340820312,57.36000061035156,208.14999389648438,116.3499984741211,21.93000030517578,181.5500030517578,14.055000305175781,65.55000305175781,115.0,458.54998779296875,80.97000122070312,74.16000366210938,83.08999633789062,46.56999969482422,13.994999885559082,70.66000366210938,113.5,18.270000457763672,221.0500030517578,17.665000915527344,17.90999984741211
2017-04-24,36,42.125,13.269599914550781,111.94999694824219,74.19999694824219,119.75,64.04000091552734,68.4000015258789,21.90999984741211,91.30000305175781,25.600000381469727,78.68000030517578,84.4800033569336,117.95,39.380001068115234,13.595000267028809,48.39500045776367,65.94999694824219,30.895000457763672,51.619998931884766,239.70399475097656,59.970001220703125,216.4499969482422,119.5,22.469999313354492,185.85000610351562,14.800000190734863,67.04000091552734,117.6500015258789,468.29998779296875,85.25,77.12000274658203,85.94000244140625,49.75,14.1899995803833,74.44999694824219,116.05000305175781,19.325000762939453,228.25,17.684999465942383,18.799999237060547
2017-04-25,37,41.869998931884766,13.385199546813965,111.1500015258789,74.0999984741211,118.75,64.0199966430664,67.44000244140625,21.645000457763672,91.87999725341797,25.18000030517578,78.18000030517578,85.41999816894531,119.15,39.435001373291016,13.475000381469727,48.029998779296875,65.80999755859375,29.7549991607666,51.459999084472656,242.21299743652344,59.630001068115234,225.1999969482422,119.5,22.569000244140625,186.1999969482422,14.760000228881836,66.7300033569336,116.4000015258789,450.0,83.54000091552734,75.94999694824219,85.69999694824219,49.689998626708984,14.755000114440918,74.38999938964844,116.1500015258789,19.0,230.85000610351562,17.56999969482422,19.235000610351562
2017-04-26,38,41.54999923706055,13.346699714660645,112.8499984741211,74.58999633789062,119.0,63.84000015258789,66.72000122070312,21.6200008392334,93.79000091552734,24.895000457763672,77.66000366210938,82.7300033569336,119.0,39.279998779296875,13.279999732971191,48.119998931884766,65.75,29.885000228881836,50.959999084472656,267.67999267578125,59.93000030517578,227.35000610351562,118.80000305175781,22.18199920654297,185.8000030517578,14.835000038146973,67.2300033569336,116.1500015258789,443.95001220703125,84.18000030517578,76.48999786376953,85.81999969482422,50.0,14.779999732971191,74.19999694824219,115.44999694824219,19.030000686645508,229.0,17.53499984741211,19.15999984741211
2017-04-27,39,41.630001068115234,13.231100082397461,111.75,75.77999877929688,120.3499984741211,64.13999938964844,65.5999984741211,21.559999465942383,93.19999694824219,24.635000228881836,77.77999877929688,80.93000030517578,119.45,38.904998779296875,13.09000015258789,47.900001525878906,67.19999694824219,29.475000381469727,50.75,264.3800048828125,59.90999984741211,226.4499969482422,118.6500015258789,21.917999267578125,186.39999389648438,14.819999694824219,67.0999984741211,115.94999694824219,440.0,83.63999938964844,76.91000366210938,86.1500015258789,50.5099983215332,15.029999732971191,73.70999908447266,115.8499984741211,18.934999465942383,228.10000610351562,17.5,18.899999618530273
2017-04-28,40,42.10499954223633,13.288900375366211,111.05000305175781,74.87000274658203,120.9000015258789,64.20999908447266,65.7699966430664,21.899999618530273,92.79000091552734,24.719999313354492,78.25,82.12999725341797,118.95,38.90999984741211,12.96500015258789,47.625,66.48999786376953,27.920000076293945,50.709999084472656,265.26300048828125,60.209999084472656,227.64999389648438,120.05000305175781,22.023000717163086,183.85000610351562,14.569999694824219,66.98999786376953,115.4000015258789,443.95001220703125,86.58999633789062,76.72000122070312,88.0,49.845001220703125,14.850000381469727,73.33000183105469,116.8499984741211,19.3700008392334,226.60000610351562,17.5,18.645000457763672
2017-05-02,41,42.09000015258789,13.303299903869629,112.4000015258789,75.0199966430664,122.6500015258789,64.48999786376953,65.7699966430664,21.80500030517578,94.33999633789062,24.920000076293945,78.08999633789062,83.16000366210938,118.8,39.060001373291016,13.265000343322754,47.349998474121094,66.62000274658203,28.540000915527344,50.75,265.91400146484375,60.630001068115234,228.0500030517578,120.6500015258789,22.031999588012695,184.4499969482422,14.359999656677246,66.48999786376953,115.9000015258789,446.6000061035156,85.9000015258789,77.44999694824219,87.80000305175781,50.72999954223633,15.335000038146973,72.86000061035156,117.19999694824219,19.18000030517578,227.60000610351562,17.645000457763672,18.145000457763672
2017-05-03,42,41.529998779296875,13.433300018310547,112.94999694824219,74.48999786376953,122.5999984741211,64.44999694824219,66.36000061035156,21.690000534057617,93.97000122070312,25.225000381469727,78.02999877929688,83.41999816894531,119.5,37.689998626708984,13.329999923706055,46.849998474121094,66.45999908447266,28.594999313354492,51.470001220703125,265.1700134277344,60.790000915527344,230.85000610351562,119.4000015258789,21.600000381469727,184.8000030517578,14.4350004196167,65.52999877929688,116.5,449.75,84.69000244140625,77.55000305175781,87.73999786376953,50.529998779296875,15.09000015258789,72.1500015258789,117.6500015258789,18.989999771118164,228.39999389648438,17.68000030517578,18.0049991607666
